remoteId,published,modified,Nome,"Abstract (descrizione in breve)",Indirizzo,Presso,CAP,Località,Telefono,"Telefono alternativo",Fax,"Casella postale",E-mail,"Sito WEB","Pagina Facebook",Categoria,Circoscrizione,Materia,Argomento,Contatti,Referente,"Ruolo del referente",lat,lon,address,"Indirizzo del referente","Telefono del referente","Fax del referente",Scheda,Immagine,Codice,"Data di inizio validità","Data di archiviazione","Parola chiave","Codice Fiscale","Partita IVA"
associazione-1410,2008-01-01T00:00:00+01:00,2018-10-22T11:40:11+02:00,"G.S. Argentario ASD",,"VIA PONTE ALTO 79",,38121,Trento,,,,,,http://www.cognola.it,,,"Circoscrizione n. 06 - Argentario","Sport
Tennis e tennis tavolo",,,,,46.073646,11.148623,"Ristorante Pizzeria Cognola, 79, Via Ponte Alto, Marnighe, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38121, Italia",,,,"L'Associazione risale al 1954, anno in cui fu fondata da Primo Campagnolo. Per molti anni è stata presieduta da Bruno Pedrotti che ha sviluppato e ampliato tutto il centro sportivo. Da fine 2011 il presidente è Massimo Frizzi. L'Associazione presenta una scuola di tennis federale diretta da un maestro federale assistito sia da un istruttore di primo grado federale che da un preparatore fisico federale ed è riconosciuta dalla F.I.T. quale &quot;Standard School&quot; (3 stelle). A livello agonistico, la prima squadra di tennis ha ottenuto la promozione in serie C nell'anno 2013.L'Associazione svolge anche attività agonistica di squash con alcuni atleti che partecipano ai tornei del circuito CSAIn Associazione Sportiva Squash Italia.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/g.s.-argentario-asd/7851830-2-ita-IT/G.S.-Argentario-ASD.png,1410,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-1581,2008-01-01T00:00:00+01:00,2019-06-11T15:16:36+02:00,"LAV - Lega Anti Vivisezione",," Via Suffragio,  15",,38122,Trento,,,,,lav.trentino@lav.it,http://www.lav.it/sedi/trentino,,,,"Ambiente e territorio",,,,,46.071034,11.124828,"Via del Suffragio, San Martino, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",,,,"La sede ospita uno sportello informativo,  una biblioteca ed un negozio a tema.",/var/comunetn/storage/images/citta/vivi-la-citta/associazioni/lav-lega-anti-vivisezione/7668947-4-ita-IT/LAV-Lega-Anti-Vivisezione.jpg,1581,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-2486,2013-10-01T00:00:00+02:00,2018-10-22T13:40:47+02:00,"Sci Club Marzola A.S.D.",,"V. DON T.DALLAFIOR ZONA 1 7/B",,38123,Trento,,,,,,http://www.gsmarzola.it,,,"Circoscrizione n. 07 - Povo","Sport
Discipline alpine",,,,,46.06488,11.148426,"Via Don Tommaso Dallafior, Negrano, Graffiano, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38100, Italia",,,,"Sci Club Marzola A.S.D. è una società sportiva fondata nel 1965 da un gruppo di appassionati dello sci di fondo. Negli anni ha avuto riconoscimenti dalla varie federazioni a cui è affiliata e numerosi atleti hanno fatto parte delle rappresentative sia Provinciali che Nazionali. Attualmente ci occupiamo di promuovere lo sci di fondo a livello giovanile con corsi per bambini in età scolare e ragazzi fino alle scuole superiori con ottimi risultati. L'attività viene svolta da allenatori federali ed inizia con preparazione atletica e prosegue poi sulle piste da sci, con la partecipazione a gare sia regionali che nazionali. Alcuni atleti sono entrati a far parte della rappresentativa provinciale FISI e a squadre di corpi Militari.Oltre allo Sci di fondo ci occupiamo di presciistica e orienteering.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/sci-club-marzola-a.s.d/7790805-4-ita-IT/Sci-Club-Marzola-A.S.D.png,2486,2013-10-01T00:00:00+02:00,2050-12-31T00:00:00+01:00,,,
88b95b46aedd435afa0d5f9ea8958c28,2014-09-01T00:00:00+02:00,2015-03-23T17:30:56+01:00,"Il Melograno Centro Informazione Maternità e Nascita",,,,38122,Trento,"340 4861156",,,,melograno.trento@gmail.com,,,,,"Scienze sociali
Formazione ed educazione","Famiglia e minori","pagina facebook Il Melograno Trento",,,0,0,,,,,"Il Melograno Centro Informazione Maternità e Crescita è un'Associazione Nazionale presente a Trento dal 2008. Si offre come punto di riferimento culturale proponendo percorsi di accompagnamento alla nascita, corsi di massaggio infantile, consulenza a sostegno dell'allattamento materno, cicli di incontri per padri, percorsi di psicomotricità, attività ed eventi che promuovono la diffusione del Metodo Montessori, seminari per genitori ed educatori su temi legati all'educazione.",/var/comunetn/storage/images/aree-tematiche/politiche-sociali-e-abitative/famiglia-e-minori/associazioni/il-melograno-centro-informazione-maternita-e-nascita/8465224-2-ita-IT/Il-Melograno-Centro-Informazione-Maternita-e-Nascita.jpg,0,2014-09-01T00:00:00+02:00,2050-12-31T00:00:00+01:00,"famiglia,genitori,famiglie",,
00df9f1767ac56c200637a47ec05d478,2014-08-01T00:00:00+02:00,2017-02-06T10:03:55+01:00,"Swing Dance Trento",,"Via Pedrotti,",,38123,Trento,"3388258307 "," 3929625570",,,info@swingdancetrento.it,http://swingdancetrento.it/,https://www.facebook.com/swingdancetn/,,,"Danza
Moderna",,,,,0,0,,,,,"Promozione della cultura e del ballo swing nella provincia di Trento attraverso corsi di ballo, workshop, ed eventi a tema",/var/comunetn/storage/images/citta/servizi/associazioni/swing-dance-trento/8408138-2-ita-IT/Swing-Dance-Trento.png,,2014-08-01T00:00:00+02:00,2050-12-31T00:00:00+01:00,,,
5753d599633ff5538b37e53d9a584867,2014-09-01T00:00:00+02:00,2015-11-23T13:05:30+01:00,"Docenti senza Frontiere",,"Via Poli, 11",,38123,Trento,"0461 945376",,"0461 945376",,amministrazione@docentisenzafrontiere.org,,,,"Circoscrizione n. 08 - Mattarello","Volontariato e solidarietà",,https://www.facebook.com/Docenti-Senza-Frontiere-163745877012621,,,0,0,,,,,"DSF è un’associazione attiva nel campo dell’educazione, che si propone di sostenere il cambiamento sociale attraverso la difesa del diritto all’istruzione. Formata da docenti che hanno condiviso e attuato all’interno delle proprie scuole percorsi di educazione alla cittadinanza e progetti di solidarietà, ne sostiene l’integrazione nei curricoli disciplinari per promuovere competenze di educazione mondiale nella consapevolezza della loro incisività educativa",/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/docenti-senza-frontiere/8425859-2-ita-IT/Docenti-senza-Frontiere.png,,2014-09-01T00:00:00+02:00,2050-12-31T00:00:00+01:00,"docenti,frontiere",,
507faf197b36a6db7b4cbad7761d862e,2014-08-01T00:00:00+02:00,2014-08-22T10:33:43+02:00,"Associazione Microfinanza e Sviluppo onlus",,"Via Castel dei Merli,  49",,38121,Trento,"0444 326792",,"0444 326792",,associazione@microfinanza.it,,,,,"Volontariato e solidarietà
Assistenza
Cooperazione",,,,,0,0,,,,,"Associazione Microfinanza e Sviluppo onlus, nata nel 2002 a Trento, promuove progetti di microcredito e di sostegno a percorsi di autonomia economica verso persone in condizioni di vulnerabilità ed escluse dal sistema finanziario tradizionale (giovani, migranti, rifugiati, persone sovraindebitate ecc.) a livello nazionale e internazionale. Promuove inoltre iniziative di informazione, formazione e ricerca sui temi della microfinanza e dello sviluppo sostenibile.",/var/comunetn/storage/images/citta/servizi/associazioni/associazione-microfinanza-e-sviluppo-onlus/8416816-1-ita-IT/Associazione-Microfinanza-e-Sviluppo-onlus.jpg,,2014-08-01T00:00:00+02:00,2050-12-31T00:00:00+01:00,,,
b9229dcbe22856ccb587fd47ea94e9d2,2014-08-11T00:00:00+02:00,2014-08-13T08:58:27+02:00,"Fondazione E. Salvadori-Zanatta",,"Via E. Salvadori-Zanatta, 8",,38121,Trento,,,0471/1968479,,info@fondazionesalvadorizanatta.it,,,,,"Intrattenimento - tempo libero
Volontariato e solidarietà",,,,,0,0,,,,,"Fondazione Salvadori Zanatta: luogo per intraprendere e sviluppare stabilmente attività socioculturali. La Villa, con il giardino,  è accessibile al pubblico e serve come spazio per mostre,  matrimoni e  convegni aziendali, mentre l'Orto in Villa è un orto-giardino biologico con finalità produttive, didattiche e turistiche. Da contattare proloco.ca.comunemail.com e 						
					                events@fondazionesalvadorizanatta.it
    
.",/var/comunetn/storage/images/citta/servizi/associazioni/fondazione-e.-salvadori-zanatta/8405935-1-ita-IT/Fondazione-E.-Salvadori-Zanatta.jpg,,2014-08-11T00:00:00+02:00,2050-12-31T00:00:00+01:00,,,
974719095ae356c9372d6d7bd9e3ddc3,2014-09-01T00:00:00+02:00,2014-11-12T13:35:02+01:00,"Associazione Alcolisti Anonimi Gruppo ""Trento""",,"Via Formigheta, 15","Casa Parrocchiale (entrata sul retro)",38121,Trento,"334 3175506",,,,alcolistianonimitrento@gmail.com,,,,,"Volontariato e solidarietà
Assistenza",,,,,0,0,,,,,"Le riunioni si tengono al martedì e al venerdì alle ore 20.30 (in questo orario risponde anche il telefono)",/var/comunetn/storage/images/citta/servizi/associazioni/associazione-alcolisti-anonimi-gruppo-trento/8449790-2-ita-IT/Associazione-Alcolisti-Anonimi-Gruppo-Trento.jpg,,2014-09-01T00:00:00+02:00,2050-12-31T00:00:00+01:00,alcol,,
associazione-2139,2008-01-01T00:00:00+01:00,2018-10-22T14:01:08+02:00,"USD Gardolo",,"VIA 25 APRILE 10","Centro Sportivo Melta",38121,Trento,,,,,,http://www.gardolocalcio.it,,,"Circoscrizione n. 01 - Gardolo","Sport
Calcio",,,,,46.098203,11.119092,"Via 25 Aprile, Piazzina, Melta di Gardolo, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38121, Italia",,,,"L'Associazione Sportiva Dilettantistica è stata fondata nel 1954, affiliata a F.I.G.C. e C.O.N.I. Nel corso degli anni i presidenti e dirigenti che si sono susseguiti hanno sempre cercato di essere un punto di riferimento per tutti i ragazzi del sobborgo e non. L'associazione ha cercato di insegnare alle varie generazioni la lealtà e la correttezza sportiva e di vita. Attualmente ci sono circa 200 tesserati dai 6 anni in su che militano in tutte le categorie di calcio. La società è affiliata alla Scuola Calcio Chievo Verona.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/usd-gardolo2/7987090-4-ita-IT/USD-Gardolo.png,2139,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-2218,2008-02-19T00:00:00+01:00,2018-10-19T11:43:10+02:00,"A.S.D. Arca di Noè",,"via Card. C. Madruzzo 31",,38122,Trento,,,,,,http://www.arcadinoetn.it,,,"Circoscrizione n. 11 - S. Giuseppe S. Chiara",Sport,,,,,46.063769,11.12105,"31, Via Madruzzo, Centro storico Trento, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",,,,"L'associazione ARCA DI NOE' nasce nel gennaio del 2007 dalle idee e dalle riflessioni di un gruppo di ragazzi con professionalità e competenze diverse che insieme cercheranno di rispondere con iniziative concrete, realizzate con il coinvolgimento attivo delle risorse del territorio, (famiglie, gruppi di volontariato, associazioni, servizi) ai bisogni delle famiglie intese non solo come utenti, ma soprattutto come partecipanti attivi nella realizzazione di iniziative e progetti di loro interesse e per il tempo libero. Tali finalità vengono perseguite dall'associazione attraverso l'attività sportiva in generale, che perciò diventa anche attività educativa e di formazione. L' Associazione non ha fini di lucro e ha per finalità lo sviluppo, la diffusione e l'organizzazione di attività sportiva dilettantistica mediante la gestione di ogni forma di attività agonistica, ricreativa o di ogni altro tipo di attività motoria e non, soprattutto rivolta ai bisogni delle famiglie intese non solo come utenti ma come partecipanti attivi nella realizzazione di iniziative e progetti di loro interesse e per il tempo libero.Infine l'associazione si occuperà di realizzare attività di tipo divulgativo e informativo in materia sportiva dilettantistica quali a titolo meramente esemplificativo, pubblicazioni, convegni, seminari e corsi di formazione.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/a.s.d.-arca-di-noe2/7957829-3-ita-IT/A.S.D.-Arca-di-Noe.png,2218,2008-02-19T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-2499,2014-02-19T00:00:00+01:00,2018-10-22T09:42:35+02:00,"ACSD Le tre distanze",,"VIA CAIO VALERIO MARIANO 4",,38122,Trento,,,,,,http://www.letredistanze.it,,,"Circoscrizione n. 12 - Centro storico - Piedicastello","Sport
Arti marziali",Sport,,,,46.074549,11.11485,"4, Via Caio Valerio Mariano, Piedicastello, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",,,,"L' ACSD Le 3 distanze è nata per proporre la conoscenza e la pratica di alcune affascinanti discipline (Viet Tai Chi, Viet Vo Dao, Shiatsu) e divertenti attività (Danze socilai dell'800), combinando alcuni interessi e passioni che hanno origine da molti anni di pratica ed esperienza di insegnamento. I corsi VTC sono annuali e aperti alla pratica libera o a quella mirata al raggiungimento del grado; i corsi di VVD sono pure annuali, mentre lo Shiatsu viene praticato a seconda delle richieste. Le Danze Sociali vedono incontri settimanali che si aprono poi ad eventi vari come Gran Balli, feste e Té danzanti.IL VTC nasce in Vietnam molti secoli orsono, per essere una ginnastica della buona salute, dolce ed armoniosa, accessibile a tutti ed a tutti i livelli di capacità fisiche. Con la pratica diventa un tipo di meditazione, che permette allo spirito di rigenerarsi e che si presenta spontaneamente, senza uno sforzo cosciente e faticoso, ma leggero e consono all'indole di ogni persona. Le Danze Sociali dell'800 sono un momento sociale e divertente ed insieme rigoroso nelle sue coreografie fantasiose ed impeccabili. Lo Shiatsu è un tipo di massaggio orientale efficace e potente .Le attività si svolgono annualmente da ottobre a maggio presso l'Istituto Tambosi di Trento e nei mesi estivi, da giugno a settembre, nei parchi pubblici presenti sul territorio.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/acsd-le-tre-distanze/7957856-2-ita-IT/ACSD-Le-tre-distanze.png,2499,2014-02-19T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-2398,2010-12-07T00:00:00+01:00,2018-10-22T13:35:27+02:00,"Pallacanestro Villazzano A.D.",,"Via IV Novembre, 78/1",,38123,Trento,,,,,,http://www.pallacanestrovillazzano.it,,,"Circoscrizione n. 09 - Villazzano","Sport
Pallacanestro",,,,,46.102221,11.113052,"Pinocchio, 86, Via 4 Novembre (1918), Piazzina, Gardolo, Trento, Territorio Val d&#039;Adige, Trentino-Alto Adige, 38121, Italia",,,,"
L’associazione dilettantistica Pallacanestro Villazzano, nata nel 1985 dall’iniziativa di alcuni
appassionati della pallacanestro seniores, si è dedicata con sempre maggior impegno allo sviluppo del
settore giovanile e minibasket, coinvolgendo inizialmente i ragazzi della collina di Trento e diventando nelcorso degli anni un punto di riferimento per l’intero movimento cestistico cittadino.
L’ambito giovanile ha ricevuto una grossa spinta a partire dal 1995 e rappresenta l’attività principale
dell’associazione, sia sotto il profilo tecnico organizzativo che economico. Lo sforzo profuso per avviare allosport i bambini ha portato grandi soddisfazioni dal punto di vista della crescita del movimento
La Pallacanestro Villazzano svolge la propria attività principale presso la palestra delle Scuole medie “Pascoli”
di Gabbiolo, dove le porte sono sempre aperte per tutti coloro che vogliono praticare questo bellissimosport.",/var/comunetn/storage/images/ulteriori-sezioni/area-riservata/associazioni-urp/associazioni/pallacanestro-villazzano-a.d/8032025-2-ita-IT/Pallacanestro-Villazzano-A.D.jpg,2398,2010-12-07T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-2500,2014-02-27T00:00:00+01:00,2018-10-22T13:34:35+02:00,"Marathon Club Trento",,"VIA G. GALILEI 10",,38122,TRENTO,,,,,,http://www.marathonclubtrento.com,,,"Circoscrizione n. 12 - Centro storico - Piedicastello","Sport
Atletica leggera",,,,,46.068051,11.125059,"10, Via Galileo Galilei, Centro storico Trento, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",,,,"Il &quot;MARATHON CLUB TRENTO&quot;, associazione sportiva dilettantistica, è nato con la finalità di creare un'aggregazione genuina di sportivi/e che corrono insieme con passione e spirito di amicizia e impegno agonistico, divertendosi a correre in allenamento o in eventi podistici nazionali e internazionali.Il &quot;MARATHON CLUB TRENTO&quot; si caratterizza e si distingue per porre in primo piano non tanto il risultato della prestazione sportiva, quanto per la partecipazione stessa all'attività podistica, con il confronto reciproco delle esperienze e delle sensazioni vissute.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/marathon-club-trento/7975336-3-ita-IT/Marathon-Club-Trento.png,2500,2014-02-27T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
associazione-432,2008-01-01T00:00:00+01:00,2018-10-22T10:22:23+02:00,"Associazione Dilettantistica Budo Kai Punto Zero",,"VIA B. BRIAMASCO 34",,38122,Trento,,,,,,http://www.artimarzialitrento.it,,,"Circoscrizione n. 11 - S. Giuseppe S. Chiara","Sport
Arti marziali",,,,,46.064932,11.118244,"34, Via di Briamasco, Le Albere, Trento, Territorio Val d&#039;Adige, TN, Trentino-Alto Adige, 38122, Italia",,,,"Le discipline marziali praticate alla Budo Kai uniscono le moderne acquisizioni scientifiche sulla metodica di allenamento alla tradizione cino-giapponese:-Taijiquan: arte marziale cinese che si fonda sullo studio del movimento e della respirazione. Si pratica sia in forme che applicazioni.-Karate Shito Ryu: praticato come studio tradizionale e sportivo (kata, kumite).-Kendo: &quot;la via della spada&quot; è una scherma tradizionale giapponese molto dinamica con armatura e protezioni.-Iaido Katori Shinto Ryu: scuola di scherma giapponese.-Aikijujitsu: è un sistema di lotta corpo a corpo con protezioni e leve articolari.L'Associazione propone annualmente attività da settembre a giugno rivolte ad una fascia d'età a partire dai 6 anni ai 60 anni e oltre. Nel periodo estivo, tutti i giovedì di giugno e luglio, l'Associazione organizza un campus estivo &quot;Budo kamp&quot; rivolto a tutte le età.",/var/comunetn/storage/images/aree-tematiche/sport/associazioni/associazione-dilettantistica-budo-kai-punto-zero2/7971113-2-ita-IT/Associazione-Dilettantistica-Budo-Kai-Punto-Zero.jpg,432,2008-01-01T00:00:00+01:00,2050-12-31T00:00:00+01:00,,,
